titre;date;resume;resume_tr;url
Innovations et défis de l’intelligence artificielle au Brésil : Un entretien exclusif avec Fabio Cozman et Giordano Cabral;2024-07-11;"Voici un résumé détaillé et concis du contenu :

L'intelligence artificielle (IA) est un domaine en plein essor au Brésil, avec des institutions clés telles que le Centre d'IA USP/IBM/FAPESP (C4AI) et le Centre d'Études et de Systèmes Avancés du Recife (CESAR) qui contribuent à son développement. Le pays dispose d'une communauté de chercheurs en IA depuis des décennies et occupe une position entre les 15 et 20 premiers mondiaux en termes de production scientifique dans ce domaine. Cependant, il existe un manque de ressources pour la formation de personnel dans ce domaine. Les partenariats public-privé sont essentiels pour le développement de l'IA au Brésil, mais il y a encore des défis à relever pour combler le fossé entre les secteurs public et privé.

L'écosystème Porto Digital, qui encourage les partenariats et l'entraide entre les entreprises, est un exemple de communauté de travail qui valorise la culture locale et la formation. Le Brésil a besoin d'un écosystème qui développe une économie plus forte, avec des opportunités pour les entreprises et les jeunes. Les technologies telles que l'IA et la robotique nécessitent une compréhension culturelle et une formation adaptée pour bien les utiliser.

Les institutions brésiliennes, telles que le CESAR et l'INPE, génèrent des données de bonne qualité, permettant aux chercheurs de développer des applications innovantes dans des domaines tels que la santé, l'énergie et l'agriculture. Il est important de former davantage de personnes dans le domaine de l'IA pour répondre à la demande de talents du marché. Enfin, il est essentiel de valoriser la culture locale et la formation pour développer une économie plus forte et plus compétitive au Brésil.";"Voici un résumé détaillé et concis du contenu :

L'intelligence artificielle (IA) est un domaine en plein essor au Brésil, avec des institutions clés telles que le Centre d'IA USP/IBM/FAPESP (C4AI) et le Centre d'Études et de Systèmes Avancés du Recife (CESAR) qui contribuent à son développement. Le pays dispose d'une communauté de chercheurs en IA depuis des décennies et occupe une position entre les 15 et 20 premiers mondiaux en termes de production scientifique dans ce domaine. Cependant, il existe un manque de ressources pour la formation de personnel dans ce domaine. Les partenariats public-privé sont essentiels pour le développement de l'IA au Brésil, mais il y a encore des défis à relever pour combler le fossé entre les secteurs public et privé.

L'écosystème Porto Digital, qui encourage les partenariats et l'entraide entre les entreprises, est un exemple de communauté de travail qui valorise la culture locale et la formation. Le Brésil a besoin d'un écosystème qui développe une économie plus forte, avec des opportunités pour les entreprises et les jeunes. Les technologies telles que l'IA et la robotique nécessitent une compréhension culturelle et une formation adaptée pour bien les utiliser.

Les institutions brésiliennes, telles que le CESAR et l'INPE, génèrent des données de bonne qualité, permettant aux chercheurs de développer des applications innovantes dans des domaines tels que la santé, l'énergie et l'agriculture. Il est important de former davantage de personnes dans le domaine de l'IA pour répondre à la demande de talents du marché. Enfin, il est essentiel de valoriser la culture locale et la formation pour développer une économie plus forte et plus compétitive au Brésil.";https://www.actuia.com/actualite/innovations-et-defis-de-lintelligence-artificielle-au-bresil-un-entretien-exclusif-avec-fabio-cozman-et-giordano-cabral/
IA et optimisation des processus : Celonis et Emporix lancent une nouvelle solution d’orchestration;2024-07-11;"Voici un résumé détaillé et concis du contenu :

Celonis, leader du Process Mining et du Process Intelligence, a lancé en collaboration avec Emporix une nouvelle solution d'orchestration des processus pilotée par l'IA. Cette innovation vise à transformer l'optimisation des processus d'entreprise de bout en bout, surpassant les capacités des outils d'automatisation traditionnels. La solution, appelée moteur d'orchestration Emporix, utilise des informations sur les processus pour initier une séquence dynamique d'actions à travers divers systèmes et outils, apprenant et s'ajustant continuellement grâce à la surveillance de l'exécution réelle des processus.

Grâce à cette technologie, les entreprises peuvent transformer leurs processus à grande échelle, réduire la complexité et améliorer la performance en temps réel. Les clients peuvent obtenir des résultats transformateurs dans des fonctions telles que la supply chain, la finance, le service client, et plus encore. Par exemple, un retailer en ligne peut utiliser la solution pour déclencher automatiquement et dynamiquement des remises sur les stocks, des achats ponctuels, des transferts de stock et des recommandations de produits alternatifs, améliorant le fonds de roulement tout en offrant une expérience client fluide.

Celonis, basé à Munich et à New York, est une entreprise pionnière dans le Process Mining et le Process Intelligence, avec plus de 20 bureaux à travers le monde. Créée en 2011, la start-up est devenue en 2021 la première décacorne européenne, avec une valorisation de 11 milliards de dollars. La société collabore depuis plusieurs années avec Emporix, une entreprise suisse créée en 2015, dite composable car elle adopte une approche modulaire et flexible pour ses opérations.

En résumé, la solution d'orchestration Emporix est une innovation qui permet aux entreprises de transformer leurs processus à grande échelle, réduire la complexité et améliorer la performance en temps réel, grâce à l'utilisation d'IA et de Process Mining.";"Voici un résumé détaillé et concis du contenu :

Celonis, leader du Process Mining et du Process Intelligence, a lancé en collaboration avec Emporix une nouvelle solution d'orchestration des processus pilotée par l'IA. Cette innovation vise à transformer l'optimisation des processus d'entreprise de bout en bout, surpassant les capacités des outils d'automatisation traditionnels. La solution, appelée moteur d'orchestration Emporix, utilise des informations sur les processus pour initier une séquence dynamique d'actions à travers divers systèmes et outils, apprenant et s'ajustant continuellement grâce à la surveillance de l'exécution réelle des processus.

Grâce à cette technologie, les entreprises peuvent transformer leurs processus à grande échelle, réduire la complexité et améliorer la performance en temps réel. Les clients peuvent obtenir des résultats transformateurs dans des fonctions telles que la supply chain, la finance, le service client, et plus encore. Par exemple, un retailer en ligne peut utiliser la solution pour déclencher automatiquement et dynamiquement des remises sur les stocks, des achats ponctuels, des transferts de stock et des recommandations de produits alternatifs, améliorant le fonds de roulement tout en offrant une expérience client fluide.

Celonis, basé à Munich et à New York, est une entreprise pionnière dans le Process Mining et le Process Intelligence, avec plus de 20 bureaux à travers le monde. Créée en 2011, la start-up est devenue en 2021 la première décacorne européenne, avec une valorisation de 11 milliards de dollars. La société collabore depuis plusieurs années avec Emporix, une entreprise suisse créée en 2015, dite composable car elle adopte une approche modulaire et flexible pour ses opérations.

En résumé, la solution d'orchestration Emporix est une innovation qui permet aux entreprises de transformer leurs processus à grande échelle, réduire la complexité et améliorer la performance en temps réel, grâce à l'utilisation d'IA et de Process Mining.";https://www.actuia.com/actualite/ia-et-optimisation-des-processus-celonis-et-emporix-lancent-une-nouvelle-solution-dorchestration/
HeatWave GenAI d’Oracle : vers une démocratisation de l’IA générative en entreprise;2024-07-11;"Oracle a récemment mis à disposition la version générique de HeatWave GenAI, un service de base de données qui intègre des grands modèles de langage (LLM), un dépôt de vecteurs automatique et évolutif, ainsi que des capacités de conversation contextuelle en langage naturel. Ce service permet aux entreprises de générer du contenu, de synthétiser des données et d'améliorer leur récupération augmentée par génération (RAG) sans quitter la base de données. HeatWave GenAI offre une IA générative directement dans la base de données, simplifiant le développement d'applications d'IA génératives.

Les entreprises peuvent désormais rechercher des données, générer du contenu et effectuer des tâches de RAG sans quitter la base de données, en combinant l'IA générative avec d'autres fonctionnalités de HeatWave, telles que AutoML. Le dépôt de vecteurs automatique et évolutif permet aux entreprises d'utiliser l'IA générative avec leurs documents commerciaux sans avoir à déplacer leurs données. Le traitement vectoriel évolutif offre des résultats de recherche sémantique rapides et précis.

HeatWave Chat est un module d'extension de code visuel pour MySQL Shell qui permet aux développeurs de poser des questions en langage naturel ou en SQL, facilitant une conversation contextuelle. Les tests indépendants ont démontré des avantages significatifs en termes de performance et de coûts par rapport à d'autres solutions telles que Snowflake, Databricks et Google BigQuery.

En résumé, HeatWave GenAI représente une avancée significative dans le domaine de l'IA générative, offrant aux entreprises des outils puissants pour exploiter leurs données sans complexité supplémentaire. Cette nouvelle solution est disponible immédiatement dans toutes les régions d'Oracle Cloud et sans frais supplémentaires pour les clients HeatWave.";"Oracle a récemment mis à disposition la version générique de HeatWave GenAI, un service de base de données qui intègre des grands modèles de langage (LLM), un dépôt de vecteurs automatique et évolutif, ainsi que des capacités de conversation contextuelle en langage naturel. Ce service permet aux entreprises de générer du contenu, de synthétiser des données et d'améliorer leur récupération augmentée par génération (RAG) sans quitter la base de données. HeatWave GenAI offre une IA générative directement dans la base de données, simplifiant le développement d'applications d'IA génératives.

Les entreprises peuvent désormais rechercher des données, générer du contenu et effectuer des tâches de RAG sans quitter la base de données, en combinant l'IA générative avec d'autres fonctionnalités de HeatWave, telles que AutoML. Le dépôt de vecteurs automatique et évolutif permet aux entreprises d'utiliser l'IA générative avec leurs documents commerciaux sans avoir à déplacer leurs données. Le traitement vectoriel évolutif offre des résultats de recherche sémantique rapides et précis.

HeatWave Chat est un module d'extension de code visuel pour MySQL Shell qui permet aux développeurs de poser des questions en langage naturel ou en SQL, facilitant une conversation contextuelle. Les tests indépendants ont démontré des avantages significatifs en termes de performance et de coûts par rapport à d'autres solutions telles que Snowflake, Databricks et Google BigQuery.

En résumé, HeatWave GenAI représente une avancée significative dans le domaine de l'IA générative, offrant aux entreprises des outils puissants pour exploiter leurs données sans complexité supplémentaire. Cette nouvelle solution est disponible immédiatement dans toutes les régions d'Oracle Cloud et sans frais supplémentaires pour les clients HeatWave.";https://www.actuia.com/actualite/heatwave-genai-doracle-vers-une-democratisation-de-lia-generative-en-entreprise/
Ne manquez pas l’actualité de l’intelligence artificielle grâce au nouveau numéro d’ActuIA;2024-07-10;"Voici un résumé détaillé et concis du contenu du document :

Le nouveau numéro d'ActuIA est enfin disponible, offrant une exploration approfondie des facettes de l'intelligence artificielle (IA). Ce numéro examine comment l'IA transforme les métiers, en particulier la fonction de RH, qui évolue pour exploiter pleinement les opportunités offertes par l'IA. Le document également explore l'ascension de l'IA au Brésil, les défis rencontrés et les opportunités pour le tourisme. De plus, il présente un panorama sur les usages de l'IA pour le tourisme et se penche sur les activités et événements du SCAI de Sorbonne Université.

Le document met également en avant l'importance de l'open source dans notre secteur, en publiant une enquête qui explore les motivations et les réelles utilisations de l'open source. Enfin, il présente un événement à ne pas rater, Big Data & AI Paris, ainsi que des portraits d'experts et une sélection d'actualités du trimestre.

En résumé, ce numéro d'ActuIA offre une vision approfondie de l'IA et de ses applications dans de nombreux domaines, ainsi qu'une exploration des tendances et des opportunités du secteur.";"Voici un résumé détaillé et concis du contenu du document :

Le nouveau numéro d'ActuIA est enfin disponible, offrant une exploration approfondie des facettes de l'intelligence artificielle (IA). Ce numéro examine comment l'IA transforme les métiers, en particulier la fonction de RH, qui évolue pour exploiter pleinement les opportunités offertes par l'IA. Le document également explore l'ascension de l'IA au Brésil, les défis rencontrés et les opportunités pour le tourisme. De plus, il présente un panorama sur les usages de l'IA pour le tourisme et se penche sur les activités et événements du SCAI de Sorbonne Université.

Le document met également en avant l'importance de l'open source dans notre secteur, en publiant une enquête qui explore les motivations et les réelles utilisations de l'open source. Enfin, il présente un événement à ne pas rater, Big Data & AI Paris, ainsi que des portraits d'experts et une sélection d'actualités du trimestre.

En résumé, ce numéro d'ActuIA offre une vision approfondie de l'IA et de ses applications dans de nombreux domaines, ainsi qu'une exploration des tendances et des opportunités du secteur.";https://www.actuia.com/actualite/ne-manquez-pas-lactualite-de-lintelligence-artificielle-grace-au-nouveau-numero-dactuia/
La Technopole de l’Aube en Champagne lance un cluster innovation dédié au Web3 et à l’IA;2024-07-10;"La Technopole de l'Aube en Champagne lance un cluster innovation dédié au Web3 et à l'Intelligence Artificielle (IA), après avoir déjà réussi avec un cluster industrie 4.0. Le projet vise à catalyser la synergie entre la recherche, les entreprises technologiques et les start-ups, ainsi qu'à attirer des investissements, créer des emplois qualifiés et renforcer la compétitivité régionale. Pour atteindre cet objectif, la Technopole a associé des partenaires de renom, tels que l'ESTAC et Partouche Multiverse, qui apporteront leur expertise spécifique et offriront des opportunités d'expérimentation en situation réelle.

L'appel à projets Web3/IA vise à répondre à des problématiques identifiées auprès d'entreprises partenaires, notamment l'accèsibilité des outils Web3 et IA, la création de passerelles entre le monde physique et le Web3, l'engagement de la fan base et la connaissance de sa cible. Les start-ups lauréates bénéficieront d'un accompagnement personnalisé, d'un environnement collaboratif et de ressources avancées pendant 18 mois.

Les dossiers seront évalués et les projets les plus prometteurs seront présélectionnés en septembre 2024. Les start-ups retenues bénéficieront d'un suivi mensuel personnalisé et gratuit, ainsi que d'accès à l'ensemble des services d'accompagnement du site. L'objectif est de créer des collaborations commerciales pour les projets les plus aboutis et de renforcer la compétitivité régionale sur la scène internationale.";"La Technopole de l'Aube en Champagne lance un cluster innovation dédié au Web3 et à l'Intelligence Artificielle (IA), après avoir déjà réussi avec un cluster industrie 4.0. Le projet vise à catalyser la synergie entre la recherche, les entreprises technologiques et les start-ups, ainsi qu'à attirer des investissements, créer des emplois qualifiés et renforcer la compétitivité régionale. Pour atteindre cet objectif, la Technopole a associé des partenaires de renom, tels que l'ESTAC et Partouche Multiverse, qui apporteront leur expertise spécifique et offriront des opportunités d'expérimentation en situation réelle.

L'appel à projets Web3/IA vise à répondre à des problématiques identifiées auprès d'entreprises partenaires, notamment l'accèsibilité des outils Web3 et IA, la création de passerelles entre le monde physique et le Web3, l'engagement de la fan base et la connaissance de sa cible. Les start-ups lauréates bénéficieront d'un accompagnement personnalisé, d'un environnement collaboratif et de ressources avancées pendant 18 mois.

Les dossiers seront évalués et les projets les plus prometteurs seront présélectionnés en septembre 2024. Les start-ups retenues bénéficieront d'un suivi mensuel personnalisé et gratuit, ainsi que d'accès à l'ensemble des services d'accompagnement du site. L'objectif est de créer des collaborations commerciales pour les projets les plus aboutis et de renforcer la compétitivité régionale sur la scène internationale.";https://www.actuia.com/actualite/la-technopole-de-laube-en-champagne-lance-un-cluster-innovation-dedie-au-web3-et-a-lia/
Choisir un modèle d’IA générative pour son entreprise : le guide du Hub France IA;2024-07-10;"Voici un résumé détaillé et concis du contenu du livre :

Le Hub France IA a publié un guide essentiel pour les organisations cherchant à intégrer des modèles d'IA générative, en particulier les ""Large Language Models"" (LLM), dans leurs opérations. Ce guide, élaboré par le groupe de travail IA Générative du Hub France IA, offre des recommandations détaillées et une méthodologie éprouvée pour aider les entreprises, collectivités et autres entités à faire des choix éclairés. Le guide examine les critères de choix les plus importants pour les organisations françaises et offre une grille d'évaluation pour évaluer les modèles selon divers aspects, tels que la sécurité des données, la conformité légale, les infrastructures, le business model, l'accompagnement des clients et les considérations écologiques.

Le guide est structuré en cinq parties principales : résultats de l'enquête, cartographie des benchmarks, grille d'évaluation des modèles, échanges avec les fournisseurs et analyse détaillée des résultats. Les principaux enseignements clés incluent la nécessité de prendre en compte plusieurs critères de choix, la importance des benchmarks et l'absence de fournisseur parfait. Le guide recommande d'adopter une approche méthodologique pour choisir le modèle le plus adapté aux besoins spécifiques de l'organisation, en définissant les cas d'usage spécifiques, listant les critères de choix pertinents, consultant les benchmarks appropriés et affinant l'analyse en se référant aux critères spécifiques.

En résumé, ce guide offre un outil précieux pour les organisations souhaitant s'assurer de sélectionner le modèle le plus adapté à leurs besoins spécifiques, en leur fournissant une méthodologie éprouvée et des recommandations détaillées pour choisir les modèles d'IA générative les plus appropriés.";"Voici un résumé détaillé et concis du contenu du livre :

Le Hub France IA a publié un guide essentiel pour les organisations cherchant à intégrer des modèles d'IA générative, en particulier les ""Large Language Models"" (LLM), dans leurs opérations. Ce guide, élaboré par le groupe de travail IA Générative du Hub France IA, offre des recommandations détaillées et une méthodologie éprouvée pour aider les entreprises, collectivités et autres entités à faire des choix éclairés. Le guide examine les critères de choix les plus importants pour les organisations françaises et offre une grille d'évaluation pour évaluer les modèles selon divers aspects, tels que la sécurité des données, la conformité légale, les infrastructures, le business model, l'accompagnement des clients et les considérations écologiques.

Le guide est structuré en cinq parties principales : résultats de l'enquête, cartographie des benchmarks, grille d'évaluation des modèles, échanges avec les fournisseurs et analyse détaillée des résultats. Les principaux enseignements clés incluent la nécessité de prendre en compte plusieurs critères de choix, la importance des benchmarks et l'absence de fournisseur parfait. Le guide recommande d'adopter une approche méthodologique pour choisir le modèle le plus adapté aux besoins spécifiques de l'organisation, en définissant les cas d'usage spécifiques, listant les critères de choix pertinents, consultant les benchmarks appropriés et affinant l'analyse en se référant aux critères spécifiques.

En résumé, ce guide offre un outil précieux pour les organisations souhaitant s'assurer de sélectionner le modèle le plus adapté à leurs besoins spécifiques, en leur fournissant une méthodologie éprouvée et des recommandations détaillées pour choisir les modèles d'IA générative les plus appropriés.";https://www.actuia.com/actualite/choisir-un-modele-dia-generative-pour-son-entreprise-le-guide-du-hub-france-ia/
Ospi élargit son expertise en IA et données de santé avec l’acquisition d’Alicante;2024-07-09;"Voici un résumé détaillé et concis du contenu du document :

Ospi, une entreprise spécialisée dans les données de santé et l'intelligence artificielle (IA), a acquis Alicante, une société experte en codage médical et valorisation de données de santé grâce à l'IA et l'analyse sémantique. Cette acquisition stratégique renforce l'offre d'Ospi pour améliorer l'efficience des établissements de santé et accélérer la recherche clinique au bénéfice des patients. Ospi, issu de la fusion du Groupe PSIH et de la start-up Collective Thinking, accompagne déjà plus de 1000 établissements de santé publics et génère un chiffre d'affaires de près de 15 millions d'euros.

L'acquisition d'Alicante vise à faciliter le pilotage de l'activité médico-administrative des établissements de santé, améliorer la qualité et la rapidité du codage médical et optimiser la réutilisation des données pour la recherche clinique et contribuer à l'innovation thérapeutique. Les solutions d'IA développées par Alicante faciliteront la création de cohortes de patients et la conduite d'études en vie réelle.

Ce rapprochement stratégique renforce les applications historiques et la nouvelle solution Icod d'Ospi, dédiée au contrôle qualité et au codage, et contribue à la valorisation des recettes hospitalières tout en réduisant la charge administrative et financière. Les entreprises bénéficieront d'une plus grande proximité opérationnelle en France, d'une offre plus pertinente et d'un accompagnement renforcé. Ospi ambitionne de devenir un acteur majeur des données hospitalières et de l'IA en santé.";"Voici un résumé détaillé et concis du contenu du document :

Ospi, une entreprise spécialisée dans les données de santé et l'intelligence artificielle (IA), a acquis Alicante, une société experte en codage médical et valorisation de données de santé grâce à l'IA et l'analyse sémantique. Cette acquisition stratégique renforce l'offre d'Ospi pour améliorer l'efficience des établissements de santé et accélérer la recherche clinique au bénéfice des patients. Ospi, issu de la fusion du Groupe PSIH et de la start-up Collective Thinking, accompagne déjà plus de 1000 établissements de santé publics et génère un chiffre d'affaires de près de 15 millions d'euros.

L'acquisition d'Alicante vise à faciliter le pilotage de l'activité médico-administrative des établissements de santé, améliorer la qualité et la rapidité du codage médical et optimiser la réutilisation des données pour la recherche clinique et contribuer à l'innovation thérapeutique. Les solutions d'IA développées par Alicante faciliteront la création de cohortes de patients et la conduite d'études en vie réelle.

Ce rapprochement stratégique renforce les applications historiques et la nouvelle solution Icod d'Ospi, dédiée au contrôle qualité et au codage, et contribue à la valorisation des recettes hospitalières tout en réduisant la charge administrative et financière. Les entreprises bénéficieront d'une plus grande proximité opérationnelle en France, d'une offre plus pertinente et d'un accompagnement renforcé. Ospi ambitionne de devenir un acteur majeur des données hospitalières et de l'IA en santé.";https://www.actuia.com/actualite/ospi-elargit-son-expertise-en-ia-et-donnees-de-sante-avec-lacquisition-dalicante/
UncovAI, Sarus et Naaia, lauréats du 6ème appel à projets Shake’Up de Wavestone;2024-07-09;"Voici un résumé détaillé et concis du contenu :

Wavestone, un cabinet de conseil international, a récemment annoncé les lauréats de son 6ème appel à projets Shake’Up, axé sur l'Intelligence Artificielle (IA). Les startups UncovAI, Sarus et Naaia ont été sélectionnées pour leur innovation et leur potentiel, et bénéficieront d'un programme d'accompagnement sur mesure pour les aider à relever les défis de demain. Le programme Shake’Up vise à créer de la valeur pour les clients, les startups et les collaborateurs, en leur offrant un hébergement gratuit, une expertise adaptée, un réseau international et une accélération commerciale.

Les sept startups finalistes, dont les trois lauréats, ont présenté leurs projets au jury composé d'experts du cabinet, de partenaires et de journalistes spécialisés. Les lauréats ont été sélectionnés pour leur potentiel de créer des synergies avec Wavestone et pour leur capacité à répondre aux défis de l'IA. UncovAI a remporté le Prix coup de cœur des collaborateurs Wavestone et du jury, avec sa plateforme innovante pour détecter les contenus générés par l'IA. Naaia et Sarus sont également des startups prometteuses qui proposent des solutions innovantes pour la conformité et la gestion des risques des systèmes d'IA.

Les trois startups lauréates bénéficieront d'un accompagnement complet pendant un an, incluant des mises en relation commerciales avec les clients de Wavestone, un hébergement possible dans les locaux du cabinet, un coaching sur leur stratégie globale et accès au réseau international de Wavestone. Elles auront également accès à France Digitale, la plus grande association de startups et d'investisseurs en Europe. Cette année, Wavestone a consacré son 6ème édition à l'Intelligence Artificielle, un domaine omniprésent dans nos vies et projets.";"Voici un résumé détaillé et concis du contenu :

Wavestone, un cabinet de conseil international, a récemment annoncé les lauréats de son 6ème appel à projets Shake’Up, axé sur l'Intelligence Artificielle (IA). Les startups UncovAI, Sarus et Naaia ont été sélectionnées pour leur innovation et leur potentiel, et bénéficieront d'un programme d'accompagnement sur mesure pour les aider à relever les défis de demain. Le programme Shake’Up vise à créer de la valeur pour les clients, les startups et les collaborateurs, en leur offrant un hébergement gratuit, une expertise adaptée, un réseau international et une accélération commerciale.

Les sept startups finalistes, dont les trois lauréats, ont présenté leurs projets au jury composé d'experts du cabinet, de partenaires et de journalistes spécialisés. Les lauréats ont été sélectionnés pour leur potentiel de créer des synergies avec Wavestone et pour leur capacité à répondre aux défis de l'IA. UncovAI a remporté le Prix coup de cœur des collaborateurs Wavestone et du jury, avec sa plateforme innovante pour détecter les contenus générés par l'IA. Naaia et Sarus sont également des startups prometteuses qui proposent des solutions innovantes pour la conformité et la gestion des risques des systèmes d'IA.

Les trois startups lauréates bénéficieront d'un accompagnement complet pendant un an, incluant des mises en relation commerciales avec les clients de Wavestone, un hébergement possible dans les locaux du cabinet, un coaching sur leur stratégie globale et accès au réseau international de Wavestone. Elles auront également accès à France Digitale, la plus grande association de startups et d'investisseurs en Europe. Cette année, Wavestone a consacré son 6ème édition à l'Intelligence Artificielle, un domaine omniprésent dans nos vies et projets.";https://www.actuia.com/actualite/uncovai-sarus-et-naaia-laureats-du-6eme-appel-a-projets-shakeup-de-wavestone/
Dydu présente son infographie sur les tendances des réservations de voyage en France;2024-07-09;"Voici un résumé détaillé et concis du contenu :

Dydu, un leader français des plateformes d'IA conversationnelle, a publié une infographie mettant en lumière les tendances et préférences des Français en matière de réservations de voyage. L'étude révèle que 82% des Français préparent leur séjour sur des sites en ligne, consultent en moyenne 38 sites web et passent en moyenne 55,8 jours à planifier leur voyage. Les plateformes digitales jouent un rôle crucial dans la phase de réservation, avec 65% des Français utilisant ces outils pour effectuer leurs réservations.

L'infographie montre également que 72% des consommateurs attendent désormais des entreprises qu'elles intègrent l'IA pour améliorer leurs expériences client, et 61% des Français souhaitent être épaulés par l'IA pendant la préparation de leur voyage. Les usages les plus demandés de l'IA incluent la recherche des meilleurs prix, l'organisation des documents de voyage et la découverte des meilleurs endroits à visiter.

Les agents conversationnels, tels que les chatbots et les callbots, sont également mis en avant comme une solution plébiscitée pour améliorer l'expérience client. 41% des Français sont prêts à discuter avec un chatbot plutôt qu'avec un agent humain dans certaines situations, et les situations privilégiées incluent l'obtention de recommandations, l'organisation du voyage et les solutions de secours en cas d'imprévus.

En résumé, l'infographie de Dydu montre l'importance croissante de l'IA et des technologies numériques dans les habitudes de voyage des Français, offrant ainsi de nouvelles perspectives aux sites de e-commerce du secteur touristique pour améliorer le parcours et l'expérience client.";"Voici un résumé détaillé et concis du contenu :

Dydu, un leader français des plateformes d'IA conversationnelle, a publié une infographie mettant en lumière les tendances et préférences des Français en matière de réservations de voyage. L'étude révèle que 82% des Français préparent leur séjour sur des sites en ligne, consultent en moyenne 38 sites web et passent en moyenne 55,8 jours à planifier leur voyage. Les plateformes digitales jouent un rôle crucial dans la phase de réservation, avec 65% des Français utilisant ces outils pour effectuer leurs réservations.

L'infographie montre également que 72% des consommateurs attendent désormais des entreprises qu'elles intègrent l'IA pour améliorer leurs expériences client, et 61% des Français souhaitent être épaulés par l'IA pendant la préparation de leur voyage. Les usages les plus demandés de l'IA incluent la recherche des meilleurs prix, l'organisation des documents de voyage et la découverte des meilleurs endroits à visiter.

Les agents conversationnels, tels que les chatbots et les callbots, sont également mis en avant comme une solution plébiscitée pour améliorer l'expérience client. 41% des Français sont prêts à discuter avec un chatbot plutôt qu'avec un agent humain dans certaines situations, et les situations privilégiées incluent l'obtention de recommandations, l'organisation du voyage et les solutions de secours en cas d'imprévus.

En résumé, l'infographie de Dydu montre l'importance croissante de l'IA et des technologies numériques dans les habitudes de voyage des Français, offrant ainsi de nouvelles perspectives aux sites de e-commerce du secteur touristique pour améliorer le parcours et l'expérience client.";https://www.actuia.com/actualite/dydu-presente-son-infographie-sur-les-tendances-des-reservations-de-voyage-en-france/
Leadership et adoption de la GenAI : les défis des dirigeants français selon une étude d’IBM;2024-07-08;"Voici un résumé détaillé et concis du contenu :

Une nouvelle étude menée par l'IBM Institute for Business Value révèle les défis majeurs auxquels les dirigeants français sont confrontés dans leur course à l'adoption de l'IA générative. Selon l'étude, 72% des dirigeants français estiment que le succès de la GenAI dépendra plus de l'acceptation par les employés que de la technologie elle-même. Ils considèrent que la collaboration entre les services financiers et technologiques est cruciale pour réussir l'adoption de l'IA générative, mais reconnaissent que la concurrence interne entre leurs dirigeants peut parfois entraver cette collaboration.

La gouvernance et la gestion des risques sont également des défis importants, avec 64% des dirigeants français convaincus que la gouvernance de la GenAI doit être établie dès la conception des solutions et non après leur déploiement. Cependant, seuls 40% ont mis en place une gouvernance appropriée.

Les dirigeants français sont également prêts à prendre des risques pour rester compétitifs, mais reconnaissent que l'accent mis sur les performances à court terme constitue un obstacle majeur à l'innovation à long terme. Ils considèrent que l'innovation en matière de produits et services est désormais la priorité principale pour les trois prochaines années.

En fin de compte, l'étude montre que les dirigeants français sont confrontés à des défis significatifs dans leur course à l'adoption de l'IA générative, mais qu'ils sont prêts à investir dans cette technologie pour rester compétitifs et innover.";"Voici un résumé détaillé et concis du contenu :

Une nouvelle étude menée par l'IBM Institute for Business Value révèle les défis majeurs auxquels les dirigeants français sont confrontés dans leur course à l'adoption de l'IA générative. Selon l'étude, 72% des dirigeants français estiment que le succès de la GenAI dépendra plus de l'acceptation par les employés que de la technologie elle-même. Ils considèrent que la collaboration entre les services financiers et technologiques est cruciale pour réussir l'adoption de l'IA générative, mais reconnaissent que la concurrence interne entre leurs dirigeants peut parfois entraver cette collaboration.

La gouvernance et la gestion des risques sont également des défis importants, avec 64% des dirigeants français convaincus que la gouvernance de la GenAI doit être établie dès la conception des solutions et non après leur déploiement. Cependant, seuls 40% ont mis en place une gouvernance appropriée.

Les dirigeants français sont également prêts à prendre des risques pour rester compétitifs, mais reconnaissent que l'accent mis sur les performances à court terme constitue un obstacle majeur à l'innovation à long terme. Ils considèrent que l'innovation en matière de produits et services est désormais la priorité principale pour les trois prochaines années.

En fin de compte, l'étude montre que les dirigeants français sont confrontés à des défis significatifs dans leur course à l'adoption de l'IA générative, mais qu'ils sont prêts à investir dans cette technologie pour rester compétitifs et innover.";https://www.actuia.com/actualite/leadership-et-adoption-de-la-genai-les-defis-des-dirigeants-francais-selon-une-etude-dibm/
